,url,resolved_url
840000,buenosairescompras.gob.ar,https://buenosairescompras.gob.ar/
840001,furuitang.tmall.com,
840002,zhujinwang.com,
840003,aeipro.com,
840004,technokarak.com,https://technokarak.com/
840005,ultrabooknews.com,https://www.umpcportal.com/
840006,automotivemileposts.com,
840007,rennacs.com,https://grimmermotors.co.nz
840008,princepipes.com,https://www.princepipes.com/
840009,bta.com,
840010,hmforever.de,https://hmforever.de/
840011,khatmiya.com,https://khatmiya.com/
840012,cpecs.info,
840013,borrowelastic.com,
840014,drea.co.cr,
840015,heartfeltbooks.com,https://www.heartfeltbooks.com/
840016,livewebtraffic.com,https://www.livewebtraffic.com
840017,yoga-artikel.ch,https://yoga-artikel.ch/
840018,bjqx.org.cn,
840019,krankenhaus-nordwest.de,https://www.krankenhaus-nordwest.de/
840020,saludigestivo.es,https://www.saludigestivo.es/
840021,lesh.vn,
840022,bionut.org,
840023,6qisq.com,
840024,ragewar.com,https://ragewar.com/
840025,schweinfurt.de,https://www.schweinfurt.de
840026,perfectpicture.online,
840027,djmoob.com,
840028,twojsacz.pl,https://twojsacz.pl/
840029,esgci.com,https://www.esgci.com/
840030,originalmuranoglass.com,https://originalmuranoglass.com/
840031,lulubags.co.uk,https://www.lulubags.co.uk/
840032,peperonity.de,
840033,torbat-music.ir,
840034,bargainorgonite.com,https://www.bargainorgonite.com/
840035,vulcan.lt,
840036,miiqu.net,
840037,cooool.co,
840038,kodinportaali.fi,https://kodinportaali.fi/users/login?redirect=%2F
840039,inkart.jp,https://inkart.jp/
840040,synapse.nhs.uk,
840041,csgobase.net,
840042,strobe-statement.org,https://www.strobe-statement.org/
840043,emeldeschein.de,https://emeldeschein.de/
840044,rocker.com.tw,https://www.rocker.com.tw/
840045,alltombostad.se,
840046,hostm.com,https://www.hostm.com/
840047,markusdasilva.org,https://br.markusdasilva.org/
840048,commandersociety.com,
840049,vitacentro.com,https://www.vitacentro.com/
840050,elettronews.com,https://www.impiantinews.it/rivista/elettro/
840051,myferrellgas.com,https://myferrellgas.com/
840052,kulturarena.de,
840053,evgeni77.ru,
840054,bumoodle.com,
840055,maxkit.com.tw,
840056,showbiz-news.ru,http://showbiz-news.ru/
840057,us-customerservices.com,https://www.us-customerservices.com/
840058,president.go.ke,
840059,aptekari.com,http://www.aptekari.com/
840060,cbdkurier.ch,
840061,framtid.se,https://framtid.se/
840062,ghom.ir,
840063,realteachertutors.com.au,
840064,bizequity.com,
840065,shiponshore.wordpress.com,
840066,sharefa.st,
840067,pixelgloss.com,
840068,premiumparking.com,
840069,bioherbolario.com,https://www.bioherbolario.com/
840070,tacticaltennis.com,
840071,fyldegrass.co.uk,
840072,tips-komputer.co,
840073,evioo.com,
840074,autodoc.ee,
840075,gosonic.com.tr,
840076,argedata.at,
840077,darichehzard.blogspot.co.uk,
840078,hannan.co.uk,
840079,pointerfocus.com,
840080,vandalshoes.com,
840081,uukkr.com,
840082,ysdwl.cn,
840083,hr.ps,
840084,trucox.com,
840085,hec.de,
840086,friars.com,
840087,rincondelpack.com,
840088,trirhena.sharepoint.com,
840089,pooyait.blog.ir,
840090,kfrgteu.ru,
840091,gentingalderneylive.com,
840092,nerima-tky.ed.jp,
840093,greatclassified.in,
840094,madigamatrimony.com,
840095,zcharter.net,
840096,snappy.ink,
840097,slimkslowdown.com,
840098,zaneen.com,
840099,kelbet.it,https://kelbet.it/
840100,adnanboy.com,https://adnanboy.com/
840101,xlsin.com,
840102,sarktweaks.blogspot.in,https://sarktweaks.blogspot.com/
840103,kingstoncy.tmall.com,https://kingstoncy.world.tmall.com/shop/view_shop.htm
840104,400peliculasblog.wordpress.com,https://400peliculasblog.wordpress.com/
840105,spk-bergkamen-boenen.de,https://www.spk-bergkamen-boenen.de/de/home.html
840106,digsys.bg,https://digsys.bg/
840107,blueridgecouncil.org,https://www.blueridgecouncil.org/
840108,aglife.com,
840109,ohsonifty.com,https://ohsonifty.com/
840110,ulemiste.ee,https://www.ulemiste.ee/
840111,petshrimp.com,
840112,taispd.com,
840113,shengli.com,
840114,rentetsu.net,https://rentetsu.net/
840115,zet-obuv.ru,
840116,lavettegrice.com,
840117,joguestop.wordpress.com,https://joguestop.wordpress.com/
840118,crime-statistics.co.uk,https://crime-statistics.co.uk/
840119,correctuae.com,
840120,typicallysimple.com,https://typicallysimple.com/
840121,thecheesethief.com,http://www.thecheesethief.com/
840122,spartonre.com,https://www.stealth.com/
840123,twoscompany.com,https://twoscompany.com/
840124,himeriku.com,
840125,businessreviewcanada.ca,
840126,devilhouse.org,
840127,tuanakimya.com,https://tuanakimya.com/
840128,thecoromandel.com,https://thecoromandel.com/
840129,cellhire.com,
840130,cosmeticaitalia.it,https://www.cosmeticaitalia.it/home/
840131,myloview.es,https://myloview.es/
840132,srisankaratv.com,https://srisankaratv.com/
840133,radioamerica.com,https://www.radioamerica.com/
840134,sncwadmissions.com,https://sncwadmissions.com/
840135,ultralingua.com,https://ultralingua.com/
840136,3ciencias.com,https://3ciencias.com/
840137,weblinenews.us,
840138,audiofederation.com,https://audiofederation.com/
840139,micheletaugustin.com,https://www.micheletaugustin.com/
840140,gutonlineplus.de,
840141,tanns.fr,https://www.tanns.fr/
